category,asset_id,display_name,prior_review_band,strict_status,binary_gate,status_change_from_prior,strict_assessment,filename
flora,Tree_Fern_Shoots,Tree Fern Shoots,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tree Fern Shoots needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Tree_Fern_Shoots.png
flora,Tree_Tomato,Tree Tomato,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tree Tomato needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Tree_Tomato.png
flora,Turmeric,Turmeric,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",Turmeric.png
flora,Tussock_Grass,Tussock Grass,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Tussock Grass needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Tussock_Grass.png
flora,Valerian,Valerian,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",Valerian.png
flora,Vanilla_Orchid,Vanilla Orchid,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Vine identity reads; add more orchid flower/pod specificity. Vanilla Orchid needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Vanilla_Orchid.png
flora,Venus_Flytrap,Venus Flytrap,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Venus Flytrap needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Venus_Flytrap.png
flora,Violet,Violet,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",Violet.png
flora,Wakame,Wakame,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wakame needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wakame.png
flora,Walnut,Walnut,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",Walnut.png
flora,Water_Hemlock,Water Hemlock,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Use branched herb with compound umbels; current stem is too generic. Water Hemlock needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Water_Hemlock.png
flora,Water_Lily,Water Lily,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",Water_Lily.png
flora,Water_Mint,Water Mint,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Water Mint needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Water_Mint.png
flora,Water_Spinach,Water Spinach,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Water Spinach needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Water_Spinach.png
flora,Watercress,Watercress,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the source plant, leaf habit and attached fruit/harvest organ. Fruit should be connected to stems/branches and not carry identity by label alone.",Watercress.png
flora,Wheat,Wheat,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Add compact grain spikes with awns; current grass tuft is too generic. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",Wheat.png
flora,White_Grape,White Grape,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. White Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",White_Grape.png
flora,Wild_Blueberry,Wild Blueberry,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Blueberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Blueberry.png
flora,Wild_Cherry,Wild Cherry,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Cherry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Cherry.png
flora,Wild_Chili,Wild Chili,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Chili needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Chili.png
flora,Wild_Chive,Wild Chive,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Chive needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Chive.png
flora,Wild_Fig,Wild Fig,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Fig needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Fig.png
flora,Wild_Garlic,Wild Garlic,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Garlic needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Garlic.png
flora,Wild_Ginger,Wild Ginger,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Ginger needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Ginger.png
flora,Wild_Guava,Wild Guava,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Guava needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Guava.png
flora,Wild_Mango,Wild Mango,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Mango needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Mango.png
flora,Wild_Melon,Wild Melon,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Melon needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Melon.png
flora,Wild_Mint,Wild Mint,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Mint needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Mint.png
flora,Wild_Mustard,Wild Mustard,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Mustard needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Mustard.png
flora,Wild_Onion,Wild Onion,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Onion needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Onion.png
flora,Wild_Rhubarb,Wild Rhubarb,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Rhubarb needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Rhubarb.png
flora,Wild_Rice,Wild Rice,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",Wild_Rice.png
flora,Wild_Rye,Wild Rye,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Rye needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Rye.png
flora,Wild_Sesame,Wild Sesame,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Sesame needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Sesame.png
flora,Wild_Taro,Wild Taro,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Current tuber form reads as a harvest item; source plant should show large heart-shaped leaves. Wild Taro needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Taro.png
flora,Wild_Thyme,Wild Thyme,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Thyme needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Thyme.png
flora,Wild_Yam,Wild Yam,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Yam needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Yam.png
flora,Willow,Willow,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Drooping habit reads; add more branching and leaf texture. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",Willow.png
flora,Wood_Sorrel,Wood Sorrel,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wood Sorrel needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wood_Sorrel.png
flora,Wormwood,Wormwood,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wormwood needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wormwood.png
flora,Yarrow,Yarrow,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",Yarrow.png
flora,Yerba_Mate,Yerba Mate,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Yerba Mate needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Yerba_Mate.png
flora,Yew,Yew,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Yew needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Yew.png
flora,Yucca,Yucca,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match stem geometry, branching/rosette habit, pads/ribs, spines, flower and fruit placement for the named cactus or succulent.",Yucca.png
fungi,Cordyceps,Cordyceps,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Club-like fruiting bodies are present; add host/substrate relationship and more irregular clubs.,Cordyceps.png
fungi,Maitake,Maitake,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Overlapping rosette fronds are present; increase leaf-like fan layering.,Maitake.png
fungi,Mildew,Mildew,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Powdery colony concept is present; make it a thin surface patch rather than a mound.,Mildew.png
fungi,Mold,Mold,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Fuzzy colony concept is present; show spreading hyphae and surface growth rather than a mound.,Mold.png
fungi,Porcini,Porcini,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Thick bolete form is present; use a broader brown cap and stout pale stem.,Porcini.png
fungi,Stinkhorn,Stinkhorn,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Tall stalk and dark cap are present; add a more irregular slimy gleba and volva.,Stinkhorn.png
fungi,Turkey_Tail,Turkey Tail,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Layered shelves are correct; add multicolored concentric banding and fan texture.,Turkey_Tail.png
microbe,Acidophile,Acidophile,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Acceptable as an environmental microbe colony, but morphology remains generic; pair the ecology label with a canonical cell type.",Acidophile.png
microbe,Bioluminescent_Plankton,Bioluminescent Plankton,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Glow field reads; add more planktonic diversity such as flagellates or dinoflagellate shapes.,Bioluminescent_Plankton.png
microbe,Cryophile,Cryophile,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Environmental colony reads, but morphology is generic; add a defined cell family.",Cryophile.png
microbe,Dinoflagellate,Dinoflagellate,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Armored radial cell is readable; add transverse groove and visible flagella.,Dinoflagellate.png
microbe,Halophile,Halophile,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Environmental colony reads, but morphology is generic; add a defined archaeal/cell family.",Halophile.png
microbe,Iron-Oxidizing_Bacteria,Iron Oxidizing Bacteria,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Colony is readable but generic; add filament/stalk or mineral-associated growth.,Iron-Oxidizing_Bacteria.png
microbe,Methanogen,Methanogen,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Colony is readable but generic; add rod/coccus/chain morphology tied to the phenotype.,Methanogen.png
microbe,Nitrogen-Fixing_Bacteria,Nitrogen Fixing Bacteria,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Colony is readable but generic; add rods/chains and optional root-nodule context.,Nitrogen-Fixing_Bacteria.png
microbe,Radiation-Resistant_Microbe,Radiation Resistant Microbe,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Colony is readable but generic; add tetrad/cluster morphology and stronger radiation-shielding cues.,Radiation-Resistant_Microbe.png
microbe,Radiolarian,Radiolarian,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Radial shell grid is present; add more intricate spines and lattice structure.,Radiolarian.png
microbe,Red-Tide_Algae,Red Tide Algae,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Pigmented colony reads; add dinoflagellate or algal cell morphology rather than only colored spheres.,Red-Tide_Algae.png
microbe,Sulfur-Oxidizing_Bacteria,Sulfur Oxidizing Bacteria,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,Colony is readable but generic; add filament/mat morphology and sulfur granules.,Sulfur-Oxidizing_Bacteria.png
microbe,Thermophile,Thermophile,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Environmental colony reads, but morphology is generic; add a canonical cell family and heat-adaptation cues.",Thermophile.png
procedural,fauna-h0-s0,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s0.png
procedural,fauna-h0-s1,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s1.png
procedural,fauna-h0-s10,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s10.png
procedural,fauna-h0-s11,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s11.png
procedural,fauna-h0-s12,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s12.png
procedural,fauna-h0-s13,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s13.png
procedural,fauna-h0-s14,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s14.png
procedural,fauna-h0-s15,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s15.png
procedural,fauna-h0-s16,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s16.png
procedural,fauna-h0-s17,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s17.png
procedural,fauna-h0-s18,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s18.png
procedural,fauna-h0-s19,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s19.png
procedural,fauna-h0-s2,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s2.png
procedural,fauna-h0-s3,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s3.png
procedural,fauna-h0-s4,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s4.png
procedural,fauna-h0-s5,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s5.png
procedural,fauna-h0-s6,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s6.png
procedural,fauna-h0-s7,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s7.png
procedural,fauna-h0-s8,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s8.png
procedural,fauna-h0-s9,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h0-s9.png
procedural,fauna-h1-s0,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s0.png
procedural,fauna-h1-s1,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s1.png
procedural,fauna-h1-s10,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s10.png
procedural,fauna-h1-s11,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s11.png
procedural,fauna-h1-s12,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s12.png
procedural,fauna-h1-s13,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s13.png
procedural,fauna-h1-s14,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s14.png
procedural,fauna-h1-s15,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s15.png
procedural,fauna-h1-s16,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s16.png
procedural,fauna-h1-s17,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s17.png
procedural,fauna-h1-s18,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s18.png
procedural,fauna-h1-s19,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s19.png
procedural,fauna-h1-s2,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s2.png
procedural,fauna-h1-s3,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s3.png
procedural,fauna-h1-s4,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s4.png
procedural,fauna-h1-s5,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s5.png
procedural,fauna-h1-s6,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s6.png
procedural,fauna-h1-s7,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s7.png
procedural,fauna-h1-s8,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s8.png
procedural,fauna-h1-s9,,PASS_WITH_POLISH,PASS,PASS,PASS_WITH_POLISH -> PASS,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,fauna-h1-s9.png
