category,asset_id,display_name,binary_result,review_band,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,global_body_template_risk,near_identical_silhouette_neighbors,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_body_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,expected_growth_family,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
procedural,flora-h0-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h0-s9.png,440,440,RGBA,e24b2f47edaf0afa666ee4d3fe00604ca020355a5725a3c767c5b6d4f74a8f7b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s0.png,440,440,RGBA,07c13bcecf101d19b862bc211d2a2e32d92e846b32d8f8b681ca2b6f2e2d4ff0,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s1.png,440,440,RGBA,fc46e5ea53fe9abff5e1cd469b345d2ce337d98ede315ce7df4915b0ea497ba8,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s10.png,440,440,RGBA,d24b8a940c5d4e731612176866d11c6e027b42dfa06a41291a55bf288cfbb76f,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s11.png,440,440,RGBA,4d66b449af5d0be6134288fb6dbd40ac2073d224cf544dccd4dd470aec29ee5a,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s12.png,440,440,RGBA,0847bf023c03a5c55c8ce3f87e509f2f8019ba9bc5f8946883c3c7d3da5a9d53,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s13.png,440,440,RGBA,87bbee398fc6419267fad5fd4ad137f2bf63d4393bd576ba8f637b86aadb07ae,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s14.png,440,440,RGBA,7a7edf2e9d2d48ce1bfd1c078a2ad57b7730f0b2c4c0de5d698e9ff8ea380bf3,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s15.png,440,440,RGBA,0bcc84575bf6ef3394041c5eb5df064503fb681d1d5a37815f2e0d35d953b4d0,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s16.png,440,440,RGBA,978dc939ed4c9829608582afa5070202c99cf7206fbdec1423927f82781e6e1c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s17.png,440,440,RGBA,2f92b1e72b7d108829708bec4a63a1a2392dd4fc17679ea4aeba0f9ace3d09f7,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s18.png,440,440,RGBA,6335d08d26b7944c9dfc10b1c01eec5c16a1fc4a51a6d581371ebe39c1ff7fcb,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s19.png,440,440,RGBA,7acecdbc89737397b8041b7581dd2c9b4ea7acf10b3df834df85d94367994585,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s2.png,440,440,RGBA,48c29a1da297f4920b52c2b0a75be31c6a14ce09866332f5cd1774b2dd92c848,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s3.png,440,440,RGBA,2af1ee9d8977b2898d6c19be54e26a8bfbdccc916478353be4926d14f1a1fccc,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s4.png,440,440,RGBA,770a75c47facb3f54d906fce80c34045a87bf90853810d35d4134fb9580608d0,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s5.png,440,440,RGBA,0b75923866127a74a8449711b46a2b30501d73124dc2372c0e15d1d1f78ff9c0,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s6.png,440,440,RGBA,6022cb327f4c0b1476c171835e3c5090ae1a0580d0d806e9f715ce4f28911089,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s7.png,440,440,RGBA,4fd4e326ecf0e2dd4b811ebc13292363d31926b74e2cce1a2475f4bc347c5ae1,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s8.png,440,440,RGBA,0c91c48c75cbe4613de653991a65e11b6d0efefdd2234aa0aacfb79ee599a621,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h1-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h1-s9.png,440,440,RGBA,f193af0a7f04208ead8f106e00b00e0ac914ba81bb89de61049a6c36781dcf35,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s0.png,440,440,RGBA,abdc5b86296f357061b912c03216404dc907a9bced34d94b68ee6ea052057402,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s1.png,440,440,RGBA,02859e27c07c6184af0cd7918299d842aa37e6b572b9bdbbb3ec475ca8127850,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s10.png,440,440,RGBA,c084e3681a99e08006ae21c6a5e2e10262f1783427d6c06ff9f970080d482866,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s11.png,440,440,RGBA,0ad0037dff7b207382234c5a49c6a6dfe5b4d2543eb2249288a21bded38b8ce2,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s12.png,440,440,RGBA,4fffb9616681dd3f233301da91ad8923015c133ad8c4b8dfb5e221b9248f66b1,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s13.png,440,440,RGBA,ace0e65ce72c0321f1292d018c54a3dfacbdd59cb1e45b58589ee817725f802d,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s14.png,440,440,RGBA,9672560e2bd76ff055b51458655b658ea9c53b4b509072cbec80a195238d9c13,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s15.png,440,440,RGBA,29b59d3d7f28d9c13091fd0c198565a192690b294699e2e59b8b56aba61a0467,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s16,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s16.png,440,440,RGBA,60899e400eba8c11329801c29a2ca344bf4fccfba9791dcab77d191c30f85c3e,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s17,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s17.png,440,440,RGBA,6e325b1ef57aeb79610976ef1f36bb99bf069b2adcc2f27c8afe352c655d283d,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s18,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s18.png,440,440,RGBA,b884e82685930dff1f1ff51d2fb5ed71af888aa6cef23f0ddf0fffafc40af8c3,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s19,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s19.png,440,440,RGBA,36e46c51a33a03266b3cc9eecd8c646aa6b4761287e82defeb631fa862f50803,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s2,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s2.png,440,440,RGBA,8744be4141f3917890d79c03152834329fbf785ea045e9cfd72aa56401a4d186,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s3,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s3.png,440,440,RGBA,0fa406353e7a8af9c045cd2fa08651bc5858268a625c4e24597951f444beb64b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s4,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s4.png,440,440,RGBA,cc4192e5b3fdaa0050224e4b0e71ef56d9a5380f9e9bea8391894568f4e2a6bf,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s5,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s5.png,440,440,RGBA,3592338a920ecea98bb63e80a8bc6cb29d46539fd7723b963068800c8838e261,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s6,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s6.png,440,440,RGBA,d1f94bbba1668b2034fc93679337d26bb9f738e4dcdbd2218dc36e6402cb3174,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s7,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s7.png,440,440,RGBA,aad06105df3980c3dd44701c3fcea91ddc333d1ff8132e6fb82a2e7239d7db14,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s8,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s8.png,440,440,RGBA,23f6657fd3e291e16efbf66c5e5c5a41ef31c1d6e7bdfec02bc769197994cf2c,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,flora-h2-s9,,PASS,PASS_WITH_POLISH,,,,,,,,,,"Growth-form blend is coherent. Add stronger root/holdfast, reproductive organ, harvest organ, and substrate cues.",False,flora-h2-s9.png,440,440,RGBA,3bcd65890b674862fced894821f439bad63ab974f353e9147433c3dd051f78ef,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,flora,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s0,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s0.png,440,440,RGBA,5d5936627efabc07b4e98b28be155b744ecaf590b007d18a4d1646c8b94e1747,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s1,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s1.png,440,440,RGBA,c75ef5c18319c4fa3d87c360ece251eebc142c9dcd4c52bf1ae6ff7cc547a755,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s10,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s10.png,440,440,RGBA,176e3565da06acde7ebd902b86ff3eb138e57af3c9252807e64bfda75a7dd3b3,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s11,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s11.png,440,440,RGBA,0aa4d22a92a1b279af9ce00e771977dcd1b02ca8e8d1c7f24708081bf984305b,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s12,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s12.png,440,440,RGBA,11e6417b750cb5f6f4a66ac319bdf9be88724c9d5824e2fc423f4cdb5a598532,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s13,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s13.png,440,440,RGBA,d9f6619443f9faa31c9241e816e1232bf9d4e1022e9145238e806619fb511849,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s14,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s14.png,440,440,RGBA,e498468947e6167a38c5bff6494fcfb61c7b8ea9fff8b9630d8beae343973f2f,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
procedural,fungi-h0-s15,,PASS,PASS_WITH_POLISH,,,,,,,,,,Multiple fungal structural families are now present. Increase within-family variation and avoid exact duplicate seeded outputs.,True,fungi-h0-s15.png,440,440,RGBA,5ec53bbd669df367c64f464c1a1989f177a8fec3d37b2e82a5f35109507a8236,,PASS_WITH_POLISH,,PASS,,,PASS — Trait blend is coherent for a procedural organism. Earth-species accuracy is not required.,PASS,PASS_WITH_POLISH -> PASS,,,,,,,,,,,,,,,,,fungi,PASS,,POLISH,,PASS,PASS_WITH_POLISH
