category,asset_id,display_name,current_status,binary_result,previous_strict_status,changed_from_previous_submission,expected_body_family,global_body_template_risk,near_identical_silhouette_neighbors,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,current_assessment_and_required_fix,filename,width,height,mode,sha256,previous_sha256,expected_growth_family,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
procedural,fauna-h2-s4,fauna-h2-s4,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s4.png,440,440,RGBA,53e4399ce792861b4a0be3667c241c8277394ce2e3a0b37b220aaeee0eee9658,7c6765679432f19509155b79a3ba0b5ea18308486db1d97ac91f51213d7cb8e1,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s5,fauna-h2-s5,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s5.png,440,440,RGBA,27a8a17abf434c3449ed7e21d74b416b459eb1c08ca3d8692f2d2ae6a45c287f,4ace157f842f63c1723176fbbcc2a67870012c725df89c6d4ce0b1e0c20ca294,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s6,fauna-h2-s6,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s6.png,440,440,RGBA,4e749bf03b3d7f58a7cb67937bcdb56d3e19d5ba6294cc25640cc824295e9568,4e749bf03b3d7f58a7cb67937bcdb56d3e19d5ba6294cc25640cc824295e9568,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s7,fauna-h2-s7,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s7.png,440,440,RGBA,90499258713d6f426d496b4195fd8884b473a591eaa681cd7b050eb926671f9d,fa46fe461afe8f3f59905d7009611401ca442f9fc3231bf5e126bf8b3d66c27b,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s8,fauna-h2-s8,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s8.png,440,440,RGBA,3aed950ceb1f32e8f70a3838ec2d33b59feac752b10716d704b2f29e6133c7e8,3aed950ceb1f32e8f70a3838ec2d33b59feac752b10716d704b2f29e6133c7e8,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h2-s9,fauna-h2-s9,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h2-s9.png,440,440,RGBA,f867e6f6a11d92e5e666f5e7751e2bb25c25d1d9ce21cbdd4b8aa7c7c1caf206,f867e6f6a11d92e5e666f5e7751e2bb25c25d1d9ce21cbdd4b8aa7c7c1caf206,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s0,flora-h0-s0,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s0.png,440,440,RGBA,d294d36a5f0dc06e15e871955fbea9f9442e373d6867acee5c7c68e0cd42c6f9,a0693c12d8f9374e685f349436b7160269bd338396a1bd57a93cf1018cee94b8,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s1,flora-h0-s1,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s1.png,440,440,RGBA,776bc6d40b486070425a1ba67073a6b959d6fef00e7ac23d2512e5686442f644,776bc6d40b486070425a1ba67073a6b959d6fef00e7ac23d2512e5686442f644,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s10,flora-h0-s10,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s10.png,440,440,RGBA,cc91d57c141a7a375d3469adac27bfd159fe150dae81b3e0163e24779bb3639a,cc91d57c141a7a375d3469adac27bfd159fe150dae81b3e0163e24779bb3639a,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s11,flora-h0-s11,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s11.png,440,440,RGBA,c884b631ce061d4cb2c3a56c02184dd75bc055bdb63b69c383740d523f6982ce,df1bff704dcdef7f12a126fd4846a4ad91ac88e62913643797f559fb28531922,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s12,flora-h0-s12,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s12.png,440,440,RGBA,0d4f7f5d06a0178e8aab86d299571a0ebfc691284d2ff80c7a03c26f10418a97,0d4f7f5d06a0178e8aab86d299571a0ebfc691284d2ff80c7a03c26f10418a97,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s13,flora-h0-s13,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s13.png,440,440,RGBA,b99649a963fa6988e668f69b1adbc536fb7da09d39e1a629ff88267ebbd63478,b99649a963fa6988e668f69b1adbc536fb7da09d39e1a629ff88267ebbd63478,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s14,flora-h0-s14,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s14.png,440,440,RGBA,b5d0b6649b95e48e637400ccb07f3a3b8c8ee383b2427994e07f9a32e007ce6b,d61397f7ff711b28da8413243dd63ffd11ef7e7f709616d2fad2209a693dbc3f,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s15,flora-h0-s15,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s15.png,440,440,RGBA,23f4ce7d43482aa72c5aa1920ba0ae1ea7ca59e6c7dd7045722bd561e273e611,23f4ce7d43482aa72c5aa1920ba0ae1ea7ca59e6c7dd7045722bd561e273e611,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s16,flora-h0-s16,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s16.png,440,440,RGBA,f71489ffd396ed0001f2e8ecf4fb806387ea87c40fdcfed5e1d5341782d0a8a4,82f1f60e581bd7f0b25b45aaae0673e6e7c8b487e5b992d2b34679509bb62a60,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s17,flora-h0-s17,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s17.png,440,440,RGBA,18f8a98c6503288c1ac6d0ce023901e575382fc160ef910b734886897dff1a7f,18f8a98c6503288c1ac6d0ce023901e575382fc160ef910b734886897dff1a7f,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s18,flora-h0-s18,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s18.png,440,440,RGBA,19f8f5644ad3df4cf758145877695e291f0d153f401211aa7028d8a289376583,19f8f5644ad3df4cf758145877695e291f0d153f401211aa7028d8a289376583,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s19,flora-h0-s19,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s19.png,440,440,RGBA,d74bc79c20a6cd452c21f38e630e2a0df24f83cbabb7041c38e9dcd00da60477,d2d6daafbff6ad54db78d347ccca66146a2b274d95bd1a2fbdd77efbf34d6f2a,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s2,flora-h0-s2,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s2.png,440,440,RGBA,77ebc0f8ca069a5e926ba75a464a8cf5ea3ccfc1b03b48241c257b121d5542e5,77ebc0f8ca069a5e926ba75a464a8cf5ea3ccfc1b03b48241c257b121d5542e5,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s3,flora-h0-s3,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s3.png,440,440,RGBA,c34fe1533e62e4c85c79ed0ebca8ace3e94a167986cc5e6da2b8b85f30d7e143,c34fe1533e62e4c85c79ed0ebca8ace3e94a167986cc5e6da2b8b85f30d7e143,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s4,flora-h0-s4,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s4.png,440,440,RGBA,5c532f3627022c5aa64c91b5113107177ae8dc32e1ffc0b13d87bf6aff30d0ba,5c532f3627022c5aa64c91b5113107177ae8dc32e1ffc0b13d87bf6aff30d0ba,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s5,flora-h0-s5,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s5.png,440,440,RGBA,f302971e4e010c166840191a3681acd8349be8e23be7ed6896e8160aaecc1ac0,f302971e4e010c166840191a3681acd8349be8e23be7ed6896e8160aaecc1ac0,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s6,flora-h0-s6,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s6.png,440,440,RGBA,445990088d58f66f2db6469c4a32382cdab383131f73d9f944758df5dff6cdac,8da0f4f984421da466e9b8398b5616da60b6ec2a8a703abe9b3fe5a6e3110f50,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s7,flora-h0-s7,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s7.png,440,440,RGBA,92efdac3b302eee9d64d47228dc6f83802441820b004ce8eddc8c1e87f860240,92efdac3b302eee9d64d47228dc6f83802441820b004ce8eddc8c1e87f860240,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s8,flora-h0-s8,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s8.png,440,440,RGBA,113855b00bec4e49b3ab3387453044a157eb02133e05a258da26858881afb6c0,0b8ebf75e7d04e8e1fd2a82940e28994e27c3ea9871da8f2641b02a7c17067f2,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h0-s9,flora-h0-s9,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h0-s9.png,440,440,RGBA,e24b2f47edaf0afa666ee4d3fe00604ca020355a5725a3c767c5b6d4f74a8f7b,e24b2f47edaf0afa666ee4d3fe00604ca020355a5725a3c767c5b6d4f74a8f7b,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s0,flora-h1-s0,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s0.png,440,440,RGBA,07c13bcecf101d19b862bc211d2a2e32d92e846b32d8f8b681ca2b6f2e2d4ff0,07c13bcecf101d19b862bc211d2a2e32d92e846b32d8f8b681ca2b6f2e2d4ff0,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s1,flora-h1-s1,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s1.png,440,440,RGBA,fc46e5ea53fe9abff5e1cd469b345d2ce337d98ede315ce7df4915b0ea497ba8,fc46e5ea53fe9abff5e1cd469b345d2ce337d98ede315ce7df4915b0ea497ba8,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s10,flora-h1-s10,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s10.png,440,440,RGBA,d24b8a940c5d4e731612176866d11c6e027b42dfa06a41291a55bf288cfbb76f,d24b8a940c5d4e731612176866d11c6e027b42dfa06a41291a55bf288cfbb76f,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s11,flora-h1-s11,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s11.png,440,440,RGBA,4d66b449af5d0be6134288fb6dbd40ac2073d224cf544dccd4dd470aec29ee5a,4d66b449af5d0be6134288fb6dbd40ac2073d224cf544dccd4dd470aec29ee5a,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s12,flora-h1-s12,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s12.png,440,440,RGBA,0847bf023c03a5c55c8ce3f87e509f2f8019ba9bc5f8946883c3c7d3da5a9d53,0847bf023c03a5c55c8ce3f87e509f2f8019ba9bc5f8946883c3c7d3da5a9d53,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s13,flora-h1-s13,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s13.png,440,440,RGBA,87bbee398fc6419267fad5fd4ad137f2bf63d4393bd576ba8f637b86aadb07ae,87bbee398fc6419267fad5fd4ad137f2bf63d4393bd576ba8f637b86aadb07ae,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s14,flora-h1-s14,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s14.png,440,440,RGBA,7a7edf2e9d2d48ce1bfd1c078a2ad57b7730f0b2c4c0de5d698e9ff8ea380bf3,7a7edf2e9d2d48ce1bfd1c078a2ad57b7730f0b2c4c0de5d698e9ff8ea380bf3,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s15,flora-h1-s15,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s15.png,440,440,RGBA,032fa954a0dd9703045ce57a2c8023cf3532fd231beafa8d2bc6159697ccc1d8,0bcc84575bf6ef3394041c5eb5df064503fb681d1d5a37815f2e0d35d953b4d0,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s16,flora-h1-s16,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s16.png,440,440,RGBA,978dc939ed4c9829608582afa5070202c99cf7206fbdec1423927f82781e6e1c,978dc939ed4c9829608582afa5070202c99cf7206fbdec1423927f82781e6e1c,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s17,flora-h1-s17,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s17.png,440,440,RGBA,2f92b1e72b7d108829708bec4a63a1a2392dd4fc17679ea4aeba0f9ace3d09f7,2f92b1e72b7d108829708bec4a63a1a2392dd4fc17679ea4aeba0f9ace3d09f7,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s18,flora-h1-s18,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s18.png,440,440,RGBA,0365396678aa148a16a9e76e58fa1494f9526a4efce347f261cdd29f29d80d4d,6335d08d26b7944c9dfc10b1c01eec5c16a1fc4a51a6d581371ebe39c1ff7fcb,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s19,flora-h1-s19,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s19.png,440,440,RGBA,172ff54733c9230dddaa2742612772d2fc8270c4a9fd1c898906324aba56d24a,7acecdbc89737397b8041b7581dd2c9b4ea7acf10b3df834df85d94367994585,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s2,flora-h1-s2,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s2.png,440,440,RGBA,48c29a1da297f4920b52c2b0a75be31c6a14ce09866332f5cd1774b2dd92c848,48c29a1da297f4920b52c2b0a75be31c6a14ce09866332f5cd1774b2dd92c848,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s3,flora-h1-s3,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s3.png,440,440,RGBA,2af1ee9d8977b2898d6c19be54e26a8bfbdccc916478353be4926d14f1a1fccc,2af1ee9d8977b2898d6c19be54e26a8bfbdccc916478353be4926d14f1a1fccc,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s4,flora-h1-s4,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s4.png,440,440,RGBA,770a75c47facb3f54d906fce80c34045a87bf90853810d35d4134fb9580608d0,770a75c47facb3f54d906fce80c34045a87bf90853810d35d4134fb9580608d0,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s5,flora-h1-s5,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s5.png,440,440,RGBA,0b75923866127a74a8449711b46a2b30501d73124dc2372c0e15d1d1f78ff9c0,0b75923866127a74a8449711b46a2b30501d73124dc2372c0e15d1d1f78ff9c0,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s6,flora-h1-s6,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s6.png,440,440,RGBA,6022cb327f4c0b1476c171835e3c5090ae1a0580d0d806e9f715ce4f28911089,6022cb327f4c0b1476c171835e3c5090ae1a0580d0d806e9f715ce4f28911089,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s7,flora-h1-s7,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s7.png,440,440,RGBA,cdba5be4c99caae6903f8c8ba0bb99e2591eacdfd33b5762673b4e88063d024d,4fd4e326ecf0e2dd4b811ebc13292363d31926b74e2cce1a2475f4bc347c5ae1,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s8,flora-h1-s8,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s8.png,440,440,RGBA,0c91c48c75cbe4613de653991a65e11b6d0efefdd2234aa0aacfb79ee599a621,0c91c48c75cbe4613de653991a65e11b6d0efefdd2234aa0aacfb79ee599a621,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h1-s9,flora-h1-s9,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h1-s9.png,440,440,RGBA,8f3483abdefcccc515aa895d31ac0e07da162159ff958f761002ed0f966b81bb,f193af0a7f04208ead8f106e00b00e0ac914ba81bb89de61049a6c36781dcf35,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h2-s0,flora-h2-s0,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h2-s0.png,440,440,RGBA,abdc5b86296f357061b912c03216404dc907a9bced34d94b68ee6ea052057402,abdc5b86296f357061b912c03216404dc907a9bced34d94b68ee6ea052057402,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h2-s1,flora-h2-s1,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h2-s1.png,440,440,RGBA,02859e27c07c6184af0cd7918299d842aa37e6b572b9bdbbb3ec475ca8127850,02859e27c07c6184af0cd7918299d842aa37e6b572b9bdbbb3ec475ca8127850,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h2-s10,flora-h2-s10,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h2-s10.png,440,440,RGBA,c084e3681a99e08006ae21c6a5e2e10262f1783427d6c06ff9f970080d482866,c084e3681a99e08006ae21c6a5e2e10262f1783427d6c06ff9f970080d482866,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
procedural,flora-h2-s11,flora-h2-s11,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",flora-h2-s11.png,440,440,RGBA,0ad0037dff7b207382234c5a49c6a6dfe5b4d2543eb2249288a21bded38b8ce2,0ad0037dff7b207382234c5a49c6a6dfe5b4d2543eb2249288a21bded38b8ce2,,,,,,,,,,,,,,,,,flora,PASS,PASS,PASS,PASS,PASS,PASS
