asset_id,display_name,current_status,binary_result,previous_strict_status,changed_from_previous_submission,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence,current_assessment_and_required_fix,filename,width,height,mode,sha256,previous_sha256
fungi-h2-s18,fungi-h2-s18,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s18.png,440,440,RGBA,b83973a53d98423f92f3df8ce39cb65ab2674ba080336da314ef6efd77c9c5f6,b83973a53d98423f92f3df8ce39cb65ab2674ba080336da314ef6efd77c9c5f6
fungi-h2-s19,fungi-h2-s19,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s19.png,440,440,RGBA,96347c2c81a99827940929e9e0404ef020c885eb2a8d00791f4cae174d598c99,96347c2c81a99827940929e9e0404ef020c885eb2a8d00791f4cae174d598c99
fungi-h2-s2,fungi-h2-s2,PASS,PASS,PASS,True,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s2.png,440,440,RGBA,9e78afb82a4e05f6b875a2f6c2b5f2b70c156468de6efe653d6140b2a7be692b,5d0c4cf431e6eeda5cb6623cfcc855c649b61bff32b54062932693239ec5e44a
fungi-h2-s3,fungi-h2-s3,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s3.png,440,440,RGBA,872ed364ea08bc0bb1dfc5c429bc4856dc0943ea67b661d0dc1bfcba64b1cf7c,872ed364ea08bc0bb1dfc5c429bc4856dc0943ea67b661d0dc1bfcba64b1cf7c
fungi-h2-s4,fungi-h2-s4,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s4.png,440,440,RGBA,0bb8572e26c8a83ddc5425c5936e1232af33281f73be47c5fb7e57682dda1979,0bb8572e26c8a83ddc5425c5936e1232af33281f73be47c5fb7e57682dda1979
fungi-h2-s5,fungi-h2-s5,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s5.png,440,440,RGBA,23fdec2fd34d90089a1f7bae189251e79b352843cfa6c5a396aa55fcc30235e3,23fdec2fd34d90089a1f7bae189251e79b352843cfa6c5a396aa55fcc30235e3
fungi-h2-s6,fungi-h2-s6,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s6.png,440,440,RGBA,58b8f6b4287799a6770152aa2864ba0b8a10c877f0970ca54b9dc4454b214df1,58b8f6b4287799a6770152aa2864ba0b8a10c877f0970ca54b9dc4454b214df1
fungi-h2-s7,fungi-h2-s7,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s7.png,440,440,RGBA,664532754c5729c3b64f67e234e55fe0923e16f3e707865723bb9293678c143a,664532754c5729c3b64f67e234e55fe0923e16f3e707865723bb9293678c143a
fungi-h2-s8,fungi-h2-s8,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s8.png,440,440,RGBA,544df9d967087d0b81397f3fd78b38ed1da66b118eed5bdc11e6f72993b5fdfb,544df9d967087d0b81397f3fd78b38ed1da66b118eed5bdc11e6f72993b5fdfb
fungi-h2-s9,fungi-h2-s9,PASS,PASS,PASS,False,fungi,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fungi-h2-s9.png,440,440,RGBA,e30140cf6fe0416865e9fbca2b49512b89090afb5212076707a9b088bb083c52,e30140cf6fe0416865e9fbca2b49512b89090afb5212076707a9b088bb083c52
microbe-h0-s0,microbe-h0-s0,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s0.png,440,440,RGBA,86bc4463a22e48cc39c9220ed1f962c7be9e212bae00ac5d0656be18ebce7daf,86bc4463a22e48cc39c9220ed1f962c7be9e212bae00ac5d0656be18ebce7daf
microbe-h0-s1,microbe-h0-s1,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s1.png,440,440,RGBA,c07255bbbc36ccfa73c9ae1e9435d4e5ebde027561c171961c3723dc2b700764,c07255bbbc36ccfa73c9ae1e9435d4e5ebde027561c171961c3723dc2b700764
microbe-h0-s10,microbe-h0-s10,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s10.png,440,440,RGBA,1b64dc7f7f4eba8f131d35b56adad3e783e753dc4bae06b4968d4d2623968893,1b64dc7f7f4eba8f131d35b56adad3e783e753dc4bae06b4968d4d2623968893
microbe-h0-s11,microbe-h0-s11,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s11.png,440,440,RGBA,07c41f50ee300ee0463f5cc151fd633a398b8511b9d1004ab05b374330d61970,07c41f50ee300ee0463f5cc151fd633a398b8511b9d1004ab05b374330d61970
microbe-h0-s12,microbe-h0-s12,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s12.png,440,440,RGBA,7c10b8daa85667922a3ec4ec68272ca6ffb613efb7fc06583e5732c3b22c6367,918aed172bd4e75aa78beee9ef70689d6d0e82d185c221e6fb52c7f14a60354a
microbe-h0-s13,microbe-h0-s13,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s13.png,440,440,RGBA,cb9f16d26cd0f88aa780a7c00f63a1e55b686d483fe10b5dfed7c777c3603c48,cb9f16d26cd0f88aa780a7c00f63a1e55b686d483fe10b5dfed7c777c3603c48
microbe-h0-s14,microbe-h0-s14,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s14.png,440,440,RGBA,c3cc4ee51e0e8f81942791a18652a65a0008ffdc20fcbe39ed38d08cf60b3568,c3cc4ee51e0e8f81942791a18652a65a0008ffdc20fcbe39ed38d08cf60b3568
microbe-h0-s15,microbe-h0-s15,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s15.png,440,440,RGBA,99f01e42c0477f3d10ebadafa53aab68b918990a5acfd88e3211579e024a211a,99f01e42c0477f3d10ebadafa53aab68b918990a5acfd88e3211579e024a211a
microbe-h0-s16,microbe-h0-s16,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s16.png,440,440,RGBA,ef81d5a701b7bed56339d643254de624682ff361f205019d39f3b4f4ada2c2b9,ef81d5a701b7bed56339d643254de624682ff361f205019d39f3b4f4ada2c2b9
microbe-h0-s17,microbe-h0-s17,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s17.png,440,440,RGBA,fe89eb91716321c1172dd16c1e8f08a3b3b499263bd456295fbb43a972066fa7,fe89eb91716321c1172dd16c1e8f08a3b3b499263bd456295fbb43a972066fa7
microbe-h0-s18,microbe-h0-s18,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s18.png,440,440,RGBA,71a8ae1af9910a44e4a59f5a3547c138385c5265bfef3dbe75cebb8a403851be,71a8ae1af9910a44e4a59f5a3547c138385c5265bfef3dbe75cebb8a403851be
microbe-h0-s19,microbe-h0-s19,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s19.png,440,440,RGBA,2c5ad3cc00bc023c0a1b27f527545cc7211b2d8a0ccde55423461802dc657918,2c5ad3cc00bc023c0a1b27f527545cc7211b2d8a0ccde55423461802dc657918
microbe-h0-s2,microbe-h0-s2,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s2.png,440,440,RGBA,3d0743617d3f058cf35a8cb238e3cde5e0bf7a2dd6f113e4002816673c00aacc,3d0743617d3f058cf35a8cb238e3cde5e0bf7a2dd6f113e4002816673c00aacc
microbe-h0-s3,microbe-h0-s3,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s3.png,440,440,RGBA,a0f07d6b8f62814c7452d2988372a146de0182f88ef0a2d4c948d1f02f4cea77,a0f07d6b8f62814c7452d2988372a146de0182f88ef0a2d4c948d1f02f4cea77
microbe-h0-s4,microbe-h0-s4,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s4.png,440,440,RGBA,c9c40c886f6eb6912533a8681bfb8df3304d431a2ff34d2d39394aa3abd6d166,08f612b7abdf6b566996e6d41df2d43783868139bafe29f5bad62fe418da3794
microbe-h0-s5,microbe-h0-s5,PASS,PASS,FAIL,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s5.png,440,440,RGBA,a2890e38be94ec9b22d1cafaa72143397fda0c68acb7c02cef56f0983eb6b183,ea315075ef5fc2e6000f3bdfad4ea8e2f31eb08ddd224b902e8e4eae404f54bb
microbe-h0-s6,microbe-h0-s6,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s6.png,440,440,RGBA,b201d6d9f720a0d47528a70e888a279df3d2bc5f994880e72fef67fd64bc5a8c,56e0c498d0204b3a24a540057a61cc6b50a5107f22c5487715072a1d512e45cd
microbe-h0-s7,microbe-h0-s7,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s7.png,440,440,RGBA,c5b29cb78b7f9a37c3de6c5de4729dfe038fc9df53a189e00531d3d28bce4362,c5b29cb78b7f9a37c3de6c5de4729dfe038fc9df53a189e00531d3d28bce4362
microbe-h0-s8,microbe-h0-s8,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s8.png,440,440,RGBA,b3691bcd7ab0a3ec38e56f79656a455da2fb88390826131c9b5461f23373907d,b3691bcd7ab0a3ec38e56f79656a455da2fb88390826131c9b5461f23373907d
microbe-h0-s9,microbe-h0-s9,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h0-s9.png,440,440,RGBA,e35ee5799e4da27e2da0e116d8b9f3c11f1f24ef88a01662623546dd8ccf4d2c,e35ee5799e4da27e2da0e116d8b9f3c11f1f24ef88a01662623546dd8ccf4d2c
microbe-h1-s0,microbe-h1-s0,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s0.png,440,440,RGBA,c8e12b03f50925c4ecba10989d02845cb801866cce77ddec2cc941c43957f719,c8e12b03f50925c4ecba10989d02845cb801866cce77ddec2cc941c43957f719
microbe-h1-s1,microbe-h1-s1,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s1.png,440,440,RGBA,917a9a60d69d4139f565ead90bd13a2efe049e03dff77e1632d4fc340fe3ac91,917a9a60d69d4139f565ead90bd13a2efe049e03dff77e1632d4fc340fe3ac91
microbe-h1-s10,microbe-h1-s10,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s10.png,440,440,RGBA,b84f4c8f1ff957c58bf91a14b1529700d80cf4d655a14c17fa7fecdd1ad66441,b84f4c8f1ff957c58bf91a14b1529700d80cf4d655a14c17fa7fecdd1ad66441
microbe-h1-s11,microbe-h1-s11,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s11.png,440,440,RGBA,70795ce2ece5cdd322f65866d7fd1f99c423a7be6eef1123d97ff9432f1a6137,70795ce2ece5cdd322f65866d7fd1f99c423a7be6eef1123d97ff9432f1a6137
microbe-h1-s12,microbe-h1-s12,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s12.png,440,440,RGBA,8c7e4324556efa83ab773493b70b0079eb277390be1d848b7959639d2ce52d42,aac97c0e9c8d4d1d8d91f595d34fd8721744a82d3ec3bc0e458bb01b26bbde0c
microbe-h1-s13,microbe-h1-s13,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s13.png,440,440,RGBA,3c583c3f2318a8d3bafc708a9c9c57b70e29a073933c663abfe3f730cd180aec,3c583c3f2318a8d3bafc708a9c9c57b70e29a073933c663abfe3f730cd180aec
microbe-h1-s14,microbe-h1-s14,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s14.png,440,440,RGBA,8a5948a6776d7defe4943df735612fa093f912ae2c2277177748d5dcf724bdad,8a5948a6776d7defe4943df735612fa093f912ae2c2277177748d5dcf724bdad
microbe-h1-s15,microbe-h1-s15,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s15.png,440,440,RGBA,a8135fb1db101cce49a2673b7e2881102f741a681bc0620dd63b957e11fb3368,93abbe19690a20c9404216d13091e9d887fc15df63f2a52e1aed9bf1941c630e
microbe-h1-s16,microbe-h1-s16,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s16.png,440,440,RGBA,ff4f109ba4747e9b1519e67887df985bd70b95b49fb5685540ec6adf7fad4bb0,ff4f109ba4747e9b1519e67887df985bd70b95b49fb5685540ec6adf7fad4bb0
microbe-h1-s17,microbe-h1-s17,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s17.png,440,440,RGBA,42efb5be0bc2ee99da77f929f5a127b4e7480fedca763df796f713655d815a1b,42efb5be0bc2ee99da77f929f5a127b4e7480fedca763df796f713655d815a1b
microbe-h1-s18,microbe-h1-s18,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s18.png,440,440,RGBA,675ca0f33d2ef168c5cdc9a9a8c553fab93fb294aee40d6624d3f149eb5aed26,675ca0f33d2ef168c5cdc9a9a8c553fab93fb294aee40d6624d3f149eb5aed26
microbe-h1-s19,microbe-h1-s19,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s19.png,440,440,RGBA,c89cf239453fcb6723c90fb7561986ea07a81ddc389624e1f07fec7e1c8b4716,c89cf239453fcb6723c90fb7561986ea07a81ddc389624e1f07fec7e1c8b4716
microbe-h1-s2,microbe-h1-s2,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s2.png,440,440,RGBA,f93c4c4b2bd3337a0481b56b8f7b22fe767b074ef7a49fe7c3de9931460e7311,1eefb42ae9c9beb7452ed8a61cda71b81e29acbcb9c773dd4b0dbbc394fade74
microbe-h1-s3,microbe-h1-s3,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s3.png,440,440,RGBA,02e810e26ec21ae75f442d0de0cec2ac303f4bbea71ef7a4c88b6e3a0147e6a3,1b3fb9692f7b0356cf4524767c1d85058fb0574b600ffd9b303e5bd76ba05dce
microbe-h1-s4,microbe-h1-s4,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s4.png,440,440,RGBA,3628a9bcb896e33548073d450b0ac7fdad47da76a7a5120b67702714bbdac7ad,3628a9bcb896e33548073d450b0ac7fdad47da76a7a5120b67702714bbdac7ad
microbe-h1-s5,microbe-h1-s5,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s5.png,440,440,RGBA,2c7d0f79c7d4342975e1ea605cf82265b1462d88bf9d9fb656482a1c6a7934d5,2c7d0f79c7d4342975e1ea605cf82265b1462d88bf9d9fb656482a1c6a7934d5
microbe-h1-s6,microbe-h1-s6,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s6.png,440,440,RGBA,d398cc1e34e930af5d45f66c8a83ee5fcba1efb44c1b2e2fc435d9016e3608b2,d398cc1e34e930af5d45f66c8a83ee5fcba1efb44c1b2e2fc435d9016e3608b2
microbe-h1-s7,microbe-h1-s7,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s7.png,440,440,RGBA,cb8c8e0971d4e9378e633b2250b7a5b387ad35f5bc8b2298c85761a5c5f5227b,190b32330a3a5a7907ad56244d876d3812b42311ad73a11c491dbc7bb119e547
microbe-h1-s8,microbe-h1-s8,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s8.png,440,440,RGBA,2d1670383805e421bc3b3ff9d5c51b8afc42cfa908695896c0b2549252420e11,a279b7a428702196f3df5a5173ef44ef721249adeee2eee5b276da40959dc4fc
microbe-h1-s9,microbe-h1-s9,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h1-s9.png,440,440,RGBA,277325f3066aa7153f4e3280a8ab490189fb64ff5befcc242a3338174d43ab65,277325f3066aa7153f4e3280a8ab490189fb64ff5befcc242a3338174d43ab65
microbe-h2-s0,microbe-h2-s0,PASS,PASS,PASS,True,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s0.png,440,440,RGBA,d7e997d4acf88010be6f8e9db968751288c44fdbfe1632457390cb4fbb5dfc37,99049fed24f81de35fe97bc77922b3f2419f460e1223d9038199a295ab0c3de7
microbe-h2-s1,microbe-h2-s1,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s1.png,440,440,RGBA,35e188187ea9112a598cb34e8f007d6bd7b7c190a99f251962bbaf47242bce7a,35e188187ea9112a598cb34e8f007d6bd7b7c190a99f251962bbaf47242bce7a
microbe-h2-s10,microbe-h2-s10,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s10.png,440,440,RGBA,fcc5137f0e2b502d849c36d0cf39b3f7e6cbbe9341ce4c2703fde4d69cfc5d8c,fcc5137f0e2b502d849c36d0cf39b3f7e6cbbe9341ce4c2703fde4d69cfc5d8c
microbe-h2-s11,microbe-h2-s11,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s11.png,440,440,RGBA,d5e6f047ffb45fa88a87ba8529664a04e6f1850cf831ad67a5207d2e854792cf,d5e6f047ffb45fa88a87ba8529664a04e6f1850cf831ad67a5207d2e854792cf
microbe-h2-s12,microbe-h2-s12,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s12.png,440,440,RGBA,254e5dfc6489a0762c1910e1bd11b923fa0a489a91c48aed9c473139d3c7b42c,254e5dfc6489a0762c1910e1bd11b923fa0a489a91c48aed9c473139d3c7b42c
microbe-h2-s13,microbe-h2-s13,PASS,PASS,PASS,False,microbe,PASS,PASS,PASS,PASS,PASS,PASS,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",microbe-h2-s13.png,440,440,RGBA,1e8467ddafce1180ca46d9f614cb5d08915523d3e9e6fd20c866e3f748d807c4,1e8467ddafce1180ca46d9f614cb5d08915523d3e9e6fd20c866e3f748d807c4
